"gid","x","y","text"
770,-81.6183177572625,30.1011529777187,"POINT(-81.6183177572625 30.1011529777187)"
771,-82.461552873557,27.3305729845924,"POINT(-82.461552873557 27.3305729845924)"
772,-82.3360968523234,29.6652449864439,"POINT(-82.3360968523234 29.6652449864439)"
773,-80.2356444950699,25.8398739126336,"POINT(-80.2356444950699 25.8398739126336)"
774,-80.3134765226131,25.7085789162869,"POINT(-80.3134765226131 25.7085789162869)"
775,-81.7036227982461,26.1852899697409,"POINT(-81.7036227982461 26.1852899697409)"
776,-80.197687480885,25.9127709108664,"POINT(-80.197687480885 25.9127709108664)"
777,-81.294059706639,28.6128269668648,"POINT(-81.294059706639 28.6128269668648)"
778,-87.2900309984748,30.5743859999279,"POINT(-87.2900309984748 30.5743859999279)"
779,-82.5154128748584,28.0581659861614,"POINT(-82.5154128748584 28.0581659861614)"
780,-82.5253698755794,28.0994309863233,"POINT(-82.5253698755794 28.0994309863233)"
781,-82.3596588618523,27.7133529838449,"POINT(-82.3596588618523 27.7133529838449)"
782,-80.1353884382881,26.6280449120094,"POINT(-80.1353884382881 26.6280449120094)"
783,-82.5066678779788,27.2594259850466,"POINT(-82.5066678779788 27.2594259850466)"
784,-82.7086178924318,27.7506049878209,"POINT(-82.7086178924318 27.7506049878209)"
785,-81.6286497681167,28.1117509727713,"POINT(-81.6286497681167 28.1117509727713)"
786,-80.1460234619237,25.9867189082509,"POINT(-80.1460234619237 25.9867189082509)"
787,-80.1843994616941,26.3857039131979,"POINT(-80.1843994616941 26.3857039131979)"
788,-80.2939705120073,25.8604739160996,"POINT(-80.2939705120073 25.8604739160996)"
789,-80.34807152731,25.8783419191963,"POINT(-80.34807152731 25.8783419191963)"
790,-80.1420754282948,27.0767369155385,"POINT(-80.1420754282948 27.0767369155385)"
791,-82.7428858934762,28.183889988615,"POINT(-82.7428858934762 28.183889988615)"
792,-81.0464756512552,29.2438079629403,"POINT(-81.0464756512552 29.2438079629403)"
793,-80.1749094700762,26.0214669102222,"POINT(-80.1749094700762 26.0214669102222)"
794,-80.4681215730055,25.4711899233251,"POINT(-80.4681215730055 25.4711899233251)"
795,-82.5500118752581,28.8072159874755,"POINT(-82.5500118752581 28.8072159874755)"
796,-82.6871048884215,28.3610649882846,"POINT(-82.6871048884215 28.3610649882846)"
797,-81.4229067532131,26.4209999634369,"POINT(-81.4229067532131 26.4209999634369)"
798,-81.9589398272283,26.5104249756484,"POINT(-81.9589398272283 26.5104249756484)"
799,-80.181967474252,25.9630699102589,"POINT(-80.181967474252 25.9630699102589)"
800,-81.6599987635849,30.3194059789457,"POINT(-81.6599987635849 30.3194059789457)"
801,-81.3960737185641,30.2840909743429,"POINT(-81.3960737185641 30.2840909743429)"
802,-82.6917438890273,28.2936719882536,"POINT(-82.6917438890273 28.2936719882536)"
803,-80.2311114544148,27.2349259214447,"POINT(-80.2311114544148 27.2349259214447)"
804,-80.1049624194463,26.9259849123519,"POINT(-80.1049624194463 26.9259849123519)"
805,-80.4116095504585,25.7084639216393,"POINT(-80.4116095504585 25.7084639216393)"
806,-80.3565325363354,25.6667809184344,"POINT(-80.3565325363354 25.6667809184344)"
807,-80.4405255584722,25.7054989231411,"POINT(-80.4405255584722 25.7054989231411)"
808,-80.1651174782632,25.6903289074539,"POINT(-80.1651174782632 25.6903289074539)"
809,-80.4299165747792,25.1066369193685,"POINT(-80.4299165747792 25.1066369193685)"
810,-82.5891168810648,28.1275499870384,"POINT(-82.5891168810648 28.1275499870384)"
811,-81.7840308314409,24.5591659682074,"POINT(-81.7840308314409 24.5591659682074)"
812,-80.1397144451495,26.4460439110012,"POINT(-80.1397144451495 26.4460439110012)"
813,-81.4128667308537,28.3039879686703,"POINT(-81.4128667308537 28.3039879686703)"
814,-81.9308878067945,28.9291649799583,"POINT(-81.9308878067945 28.9291649799583)"
815,-81.9589778150655,28.0412479786129,"POINT(-81.9589778150655 28.0412479786129)"
816,-81.9494388143418,27.9633509783021,"POINT(-81.9494388143418 27.9633509783021)"
817,-82.4779448713444,28.0812939857722,"POINT(-82.4779448713444 28.0812939857722)"
818,-81.3290377122477,28.7576219681545,"POINT(-81.3290377122477 28.7576219681545)"
819,-81.7657667800384,30.1348399801096,"POINT(-81.7657667800384 30.1348399801096)"
820,-81.5840307627497,27.904706971315,"POINT(-81.5840307627497 27.904706971315)"
821,-80.3963795003958,27.5420689315284,"POINT(-80.3963795003958 27.5420689315284)"
822,-80.0587414121117,26.6196949073794,"POINT(-80.0587414121117 26.6196949073794)"
823,-80.1003904265952,26.6198949098907,"POINT(-80.1003904265952 26.6198949098907)"
824,-82.4487978681029,28.2038759856042,"POINT(-82.4487978681029 28.2038759856042)"
825,-82.7777908971533,27.9083549886506,"POINT(-82.7777908971533 27.9083549886506)"
826,-80.2013174737458,26.1700119127522,"POINT(-80.2013174737458 26.1700119127522)"
827,-80.2325884837495,26.1656789145234,"POINT(-80.2325884837495 26.1656789145234)"
828,-81.8833488009521,28.8106869789722,"POINT(-81.8833488009521 28.8106869789722)"
829,-81.6392237840923,26.6084029692666,"POINT(-81.6392237840923 26.6084029692666)"
830,-80.4362285638066,25.4940369217724,"POINT(-80.4362285638066 25.4940369217724)"
831,-80.0894134335903,26.2746909067735,"POINT(-80.0894134335903 26.2746909067735)"
832,-81.436909732755,28.6253269701618,"POINT(-81.436909732755 28.6253269701618)"
833,-81.3450977156255,28.7020609683464,"POINT(-81.3450977156255 28.7020609683464)"
834,-82.4620278696175,28.1394279856686,"POINT(-82.4620278696175 28.1394279856686)"
835,-85.6481259905327,30.239848999414,"POINT(-85.6481259905327 30.239848999414)"
836,-81.3669607201811,28.6269259686099,"POINT(-81.3669607201811 28.6269259686099)"
837,-81.0403267196949,24.7263099458635,"POINT(-81.0403267196949 24.7263099458635)"
838,-81.7148428028584,25.9406189694491,"POINT(-81.7148428028584 25.9406189694491)"
839,-80.2123424748968,26.2462589138858,"POINT(-80.2123424748968 26.2462589138858)"
840,-81.3638577214879,28.3748519677547,"POINT(-81.3638577214879 28.3748519677547)"
841,-80.6319245592387,28.1150229446259,"POINT(-80.6319245592387 28.1150229446259)"
842,-80.6847335704415,28.3579009478201,"POINT(-80.6847335704415 28.3579009478201)"
843,-80.2241444932767,25.7876759116309,"POINT(-80.2241444932767 25.7876759116309)"
844,-80.1340644640264,25.8130249063493,"POINT(-80.1340644640264 25.8130249063493)"
845,-80.3250665195892,25.9116719181351,"POINT(-80.3250665195892 25.9116719181351)"
846,-80.1884504795695,25.8652399100081,"POINT(-80.1884504795695 25.8652399100081)"
847,-80.2910705124442,25.8197249156898,"POINT(-80.2910705124442 25.8197249156898)"
848,-81.9020127995709,30.0507829818696,"POINT(-81.9020127995709 30.0507829818696)"
849,-80.2824885048535,25.9788119161753,"POINT(-80.2824885048535 25.9788119161753)"
850,-87.3024919985008,30.4199969999279,"POINT(-87.3024919985008 30.4199969999279)"
851,-81.798509811197,26.1529409717489,"POINT(-81.798509811197 26.1529409717489)"
852,-82.7176848912644,28.2489179884498,"POINT(-82.7176848912644 28.2489179884498)"
853,-80.9253066247857,29.0305629587262,"POINT(-80.9253066247857 29.0305629587262)"
854,-86.4717909959958,30.5161969997849,"POINT(-86.4717909959958 30.5161969997849)"
855,-80.2109384839077,25.9470699118694,"POINT(-80.2109384839077 25.9470699118694)"
856,-81.8843598162265,26.702917974615,"POINT(-81.8843598162265 26.702917974615)"
857,-80.2244904796737,26.2157169143829,"POINT(-80.2244904796737 26.2157169143829)"
858,-80.1857464777162,25.89502191004,"POINT(-80.1857464777162 25.89502191004)"
859,-80.1697794714678,25.9301709093122,"POINT(-80.1697794714678 25.9301709093122)"
860,-80.0637134079836,26.8182389091388,"POINT(-80.0637134079836 26.8182389091388)"
861,-82.1720238466367,27.066003980226,"POINT(-82.1720238466367 27.066003980226)"
862,-80.1445084551808,26.1763619094406,"POINT(-80.1445084551808 26.1763619094406)"
863,-81.420737730955,28.4745959693578,"POINT(-81.420737730955 28.4745959693578)"
864,-82.1306128307652,29.1877039832531,"POINT(-82.1306128307652 29.1877039832531)"
865,-81.5305957491287,28.5740499719977,"POINT(-81.5305957491287 28.5740499719977)"
866,-80.1579164667743,25.9567199087718,"POINT(-80.1579164667743 25.9567199087718)"
867,-82.6763498886917,28.0420609878234,"POINT(-82.6763498886917 28.0420609878234)"
868,-80.3450725311754,25.7263789181482,"POINT(-80.3450725311754 25.7263789181482)"
869,-80.2508234977111,25.9012179138965,"POINT(-80.2508234977111 25.9012179138965)"
870,-81.3757887224601,28.5335129685217,"POINT(-81.3757887224601 28.5335129685217)"
871,-81.0748816572858,29.2864049638424,"POINT(-81.0748816572858 29.2864049638424)"
872,-81.1958306869688,28.6596359646077,"POINT(-81.1958306869688 28.6596359646077)"
873,-81.6512587636445,29.6477309771032,"POINT(-81.6512587636445 29.6477309771032)"
874,-80.6587975683495,27.9829799449647,"POINT(-80.6587975683495 27.9829799449647)"
875,-80.0393704023626,26.7150669069005,"POINT(-80.0393704023626 26.7150669069005)"
876,-80.1099644238756,26.828587911944,"POINT(-80.1099644238756 26.828587911944)"
877,-80.2786564713579,27.1711269234866,"POINT(-80.2786564713579 27.1711269234866)"
878,-81.2233846873235,29.5381279683476,"POINT(-81.2233846873235 29.5381279683476)"
879,-82.5784178828116,27.5221149861953,"POINT(-82.5784178828116 27.5221149861953)"
880,-80.3617515393122,25.6197819184522,"POINT(-80.3617515393122 25.6197819184522)"
881,-82.7539468946875,28.0839259886119,"POINT(-82.7539468946875 28.0839259886119)"
882,-82.3788998626421,27.9281499843926,"POINT(-82.3788998626421 27.9281499843926)"
883,-80.0950664241728,26.6396619097149,"POINT(-80.0950664241728 26.6396619097149)"
884,-81.3872557170625,30.2065799739392,"POINT(-81.3872557170625 30.2065799739392)"
885,-85.664479990692,30.1744509994203,"POINT(-85.664479990692 30.1744509994203)"
886,-80.2404434817016,26.3153569159263,"POINT(-80.2404434817016 26.3153569159263)"
887,-80.3136885131377,26.0129129181147,"POINT(-80.3136885131377 26.0129129181147)"
888,-87.2092769983149,30.4369879999179,"POINT(-87.2092769983149 30.4369879999179)"
889,-80.3075565224073,25.6619309156769,"POINT(-80.3075565224073 25.6619309156769)"
890,-81.4572667366549,28.5748759704549,"POINT(-81.4572667366549 28.5748759704549)"
891,-82.7070958918982,27.8523019879164,"POINT(-82.7070958918982 27.8523019879164)"
892,-80.2171234883465,25.8706229117437,"POINT(-80.2171234883465 25.8706229117437)"
893,-80.2495024902819,26.1243539152217,"POINT(-80.2495024902819 26.1243539152217)"
894,-82.1288638357189,28.0142499811779,"POINT(-82.1288638357189 28.0142499811779)"
895,-81.4765017430682,28.1557679696692,"POINT(-81.4765017430682 28.1557679696692)"
896,-80.1256144470589,26.2346589087016,"POINT(-80.1256144470589 26.2346589087016)"
897,-82.1058308399666,26.9901809790572,"POINT(-82.1058308399666 26.9901809790572)"
898,-81.0029056422241,29.1189699612754,"POINT(-81.0029056422241 29.1189699612754)"
899,-80.7885965961539,28.4770559519926,"POINT(-80.7885965961539 28.4770559519926)"
900,-80.3550284930852,27.2757719279498,"POINT(-80.3550284930852 27.2757719279498)"
901,-80.1917644434862,27.144089918738,"POINT(-80.1917644434862 27.144089918738)"
902,-80.3974845519569,25.5356339199263,"POINT(-80.3974845519569 25.5356339199263)"
903,-82.047819833992,26.9159069779684,"POINT(-82.047819833992 26.9159069779684)"
904,-80.4278355579232,25.6101639219573,"POINT(-80.4278355579232 25.6101639219573)"
905,-82.320049857065,27.8734779835714,"POINT(-82.320049857065 27.8734779835714)"
906,-80.0672854103546,26.7799399090713,"POINT(-80.0672854103546 26.7799399090713)"
907,-80.7326855834881,28.3249379493566,"POINT(-80.7326855834881 28.3249379493566)"
908,-80.2265534662259,26.7058509176916,"POINT(-80.2265534662259 26.7058509176916)"
909,-82.6953198903649,28.004653987968,"POINT(-82.6953198903649 28.004653987968)"
910,-81.3132077037933,29.894263971488,"POINT(-81.3132077037933 29.894263971488)"
911,-81.287539708339,28.246589965505,"POINT(-81.287539708339 28.246589965505)"
912,-82.6676188890268,27.7822539874446,"POINT(-82.6676188890268 27.7822539874446)"
913,-81.8154668097707,26.4744579727776,"POINT(-81.8154668097707 26.4744579727776)"
914,-80.1853144634043,26.3388729129386,"POINT(-80.1853144634043 26.3388729129386)"
915,-81.2765607019935,28.7932699670446,"POINT(-81.2765607019935 28.7932699670446)"
916,-82.5353178800562,27.3372729854811,"POINT(-82.5353178800562 27.3372729854811)"
917,-82.4783828751892,27.3099239847707,"POINT(-82.4783828751892 27.3099239847707)"
918,-80.2319924908238,25.9355209130243,"POINT(-80.2319924908238 25.9355209130243)"
919,-80.4823515218334,27.7827509367701,"POINT(-80.4823515218334 27.7827509367701)"
920,-82.7849128979539,27.8385019886451,"POINT(-82.7849128979539 27.8385019886451)"
921,-82.5786928831459,27.4587849861225,"POINT(-82.5786928831459 27.4587849861225)"
922,-81.0090566433221,29.1653099616305,"POINT(-81.0090566433221 29.1653099616305)"
923,-80.2951695171978,25.7102789152631,"POINT(-80.2951695171978 25.7102789152631)"
924,-80.3852085468703,25.5887839195574,"POINT(-80.3852085468703 25.5887839195574)"
925,-82.4151198709931,27.0458179836288,"POINT(-82.4151198709931 27.0458179836288)"
926,-82.5477318761258,28.4789289870401,"POINT(-82.5477318761258 28.4789289870401)"
927,-80.2430004593179,27.1921629217817,"POINT(-80.2430004593179 27.1921629217817)"
928,-80.1251104566573,25.9412699066615,"POINT(-80.1251104566573 25.9412699066615)"
929,-80.2860015004808,26.1571449174679,"POINT(-80.2860015004808 26.1571449174679)"
930,-80.356295535031,25.7058199186456,"POINT(-80.356295535031 25.7058199186456)"
931,-80.3736235380715,25.7659769199319,"POINT(-80.3736235380715 25.7659769199319)"
932,-84.2727699666102,30.4517999976585,"POINT(-84.2727699666102 30.4517999976585)"
933,-80.2463754868974,26.2035809155467,"POINT(-80.2463754868974 26.2035809155467)"
934,-80.4036105468251,25.7549449214738,"POINT(-80.4036105468251 25.7549449214738)"
935,-82.4646398706024,27.9708979854741,"POINT(-82.4646398706024 27.9708979854741)"
936,-82.7580978947807,28.1486579887183,"POINT(-82.7580978947807 28.1486579887183)"
937,-82.3825188624544,28.041545984598,"POINT(-82.3825188624544 28.041545984598)"
938,-80.4011075487535,25.6694249208638,"POINT(-80.4011075487535 25.6694249208638)"
939,-80.4360055582965,25.6706009227156,"POINT(-80.4360055582965 25.6706009227156)"
940,-80.8199106028641,28.59120995355,"POINT(-80.8199106028641 28.59120995355)"
941,-82.5728148801315,28.0100459867242,"POINT(-82.5728148801315 28.0100459867242)"
942,-81.2371436959491,28.5654609653182,"POINT(-81.2371436959491 28.5654609653182)"
943,-82.4370908675779,28.069643985287,"POINT(-82.4370908675779 28.069643985287)"
944,-80.3661235365905,25.7451779194072,"POINT(-80.3661235365905 25.7451779194072)"
945,-85.7559089915058,30.1698979994765,"POINT(-85.7559089915058 30.1698979994765)"
946,-82.4389848728548,27.0986739840056,"POINT(-82.4389848728548 27.0986739840056)"
947,-80.391104496896,27.641816931889,"POINT(-80.391104496896 27.641816931889)"
948,-80.4116215035753,27.6196969326928,"POINT(-80.4116215035753 27.6196969326928)"
949,-81.8690358157717,26.5550029740187,"POINT(-81.8690358157717 26.5550029740187)"
950,-87.2895939984768,30.3856979999263,"POINT(-87.2895939984768 30.3856979999263)"
951,-81.4257057303003,28.697073970131,"POINT(-81.4257057303003 28.697073970131)"
952,-80.2541354764281,26.6551349188652,"POINT(-80.2541354764281 26.6551349188652)"
953,-82.6866698904031,27.8201029876788,"POINT(-82.6866698904031 27.8201029876788)"
954,-82.6113518832593,28.0527989871798,"POINT(-82.6113518832593 28.0527989871798)"
955,-80.3368725281656,25.7469779178159,"POINT(-80.3368725281656 25.7469779178159)"
956,-80.2370194949308,25.8569229128208,"POINT(-80.2370194949308 25.8569229128208)"
957,-80.3881505320871,26.1075339226578,"POINT(-80.3881505320871 26.1075339226578)"
958,-80.0643724113807,26.7099919083831,"POINT(-80.0643724113807 26.7099919083831)"
959,-87.2607199984198,30.4275469999236,"POINT(-87.2607199984198 30.4275469999236)"
960,-80.3688905380401,25.7238289194354,"POINT(-80.3688905380401 25.7238289194354)"
961,-80.139515454112,26.1587119090203,"POINT(-80.139515454112 26.1587119090203)"
962,-81.5840687579757,28.5603279730423,"POINT(-81.5840687579757 28.5603279730423)"
963,-81.7216797827094,28.0343139744076,"POINT(-81.7216797827094 28.0343139744076)"
964,-81.3465307166339,28.5962309680449,"POINT(-81.3465307166339 28.5962309680449)"
965,-81.2788547031348,28.6932209667666,"POINT(-81.2788547031348 28.6932209667666)"
966,-86.6354199966695,30.4463729998236,"POINT(-86.6354199966695 30.4463729998236)"
967,-81.3516567196064,28.3308199673303,"POINT(-81.3516567196064 28.3308199673303)"
968,-82.1795608402751,28.2371369822741,"POINT(-82.1795608402751 28.2371369822741)"
969,-84.669884977284,34.062731999063,"POINT(-84.669884977284 34.062731999063)"
970,-84.1655569634314,31.5822729977561,"POINT(-84.1655569634314 31.5822729977561)"
971,-84.2810859682665,34.0733179986408,"POINT(-84.2810859682665 34.0733179986408)"
972,-84.2266019653907,32.0752209980212,"POINT(-84.2266019653907 32.0752209980212)"
973,-83.3832449343669,33.9554639968893,"POINT(-83.3832449343669 33.9554639968893)"
974,-84.40317597113,33.7595059987189,"POINT(-84.40317597113 33.7595059987189)"
975,-82.0220478212023,33.4332709897701,"POINT(-82.0220478212023 33.4332709897701)"
976,-84.5710129741087,30.9048459983367,"POINT(-84.5710129741087 30.9048459983367)"
977,-84.2596169673844,33.7488549985295,"POINT(-84.2596169673844 33.7488549985295)"
978,-81.4892517351233,31.1587769785202,"POINT(-81.4892517351233 31.1587769785202)"
979,-83.9985349599286,34.1170799982482,"POINT(-83.9985349599286 34.1170799982482)"
980,-84.9425839824364,34.4998979993427,"POINT(-84.9425839824364 34.4998979993427)"
981,-84.2747709677791,33.7273059985448,"POINT(-84.2747709677791 33.7273059985448)"
982,-85.0767039840411,33.5809119993228,"POINT(-85.0767039840411 33.5809119993228)"
983,-84.8039159798958,34.1764049991965,"POINT(-84.8039159798958 34.1764049991965)"
984,-84.456006972326,33.6482089987581,"POINT(-84.456006972326 33.6482089987581)"
985,-84.9404219815396,32.4896079990731,"POINT(-84.9404219815396 32.4896079990731)"
986,-84.0075739597019,33.6663599981153,"POINT(-84.0075739597019 33.6663599981153)"
987,-83.7772769498849,31.9641779969638,"POINT(-83.7772769498849 31.9641779969638)"
988,-83.8587289544335,33.5992429978172,"POINT(-83.8587289544335 33.5992429978172)"
989,-84.9715529830538,34.7710879993951,"POINT(-84.9715529830538 34.7710879993951)"
990,-84.2977319684351,33.771354998587,"POINT(-84.2977319684351 33.771354998587)"
991,-82.8507988974669,31.5074129928439,"POINT(-82.8507988974669 31.5074129928439)"
992,-84.7231899781352,33.7498239990597,"POINT(-84.7231899781352 33.7498239990597)"
993,-84.3259739691936,33.787204998628,"POINT(-84.3259739691936 33.787204998628)"
994,-82.9183579036035,32.537462994166,"POINT(-82.9183579036035 32.537462994166)"
995,-84.1454979643783,34.0030999984372,"POINT(-84.1454979643783 34.0030999984372)"
996,-84.317693969113,33.9427509986552,"POINT(-84.317693969113 33.9427509986552)"
997,-84.4512769722334,33.6760079987585,"POINT(-84.4512769722334 33.6760079987585)"
998,-82.1399078354621,33.5110739907758,"POINT(-82.1399078354621 33.5110739907758)"
999,-84.4617669723247,33.4478939987218,"POINT(-84.4617669723247 33.4478939987218)"
1000,-84.3657819700843,33.6196589986395,"POINT(-84.3657819700843 33.6196589986395)"
1001,-84.9345659814095,32.3598659990495,"POINT(-84.9345659814095 32.3598659990495)"
1002,-81.6074097564019,31.8798749821653,"POINT(-81.6074097564019 31.8798749821653)"
1003,-83.8338969544772,34.3044899980376,"POINT(-83.8338969544772 34.3044899980376)"
1004,-81.1649646758706,32.1003719762231,"POINT(-81.1649646758706 32.1003719762231)"
1005,-81.2321176890454,31.9796119769264,"POINT(-81.2321176890454 31.9796119769264)"
1006,-84.2708909672901,33.247601998415,"POINT(-84.2708909672901 33.247601998415)"
1007,-81.6117027569643,31.8324419821003,"POINT(-81.6117027569643 31.8324419821003)"
1008,-84.6158749761563,34.0251829990053,"POINT(-84.6158749761563 34.0251829990053)"
1009,-81.6717197651342,30.7946119803129,"POINT(-81.6717197651342 30.7946119803129)"
1010,-85.0319299831715,33.0365749992242,"POINT(-85.0319299831715 33.0365749992242)"
1011,-83.9924689595281,33.9530519981844,"POINT(-83.9924689595281 33.9530519981844)"
1012,-84.140896964122,33.8888529983976,"POINT(-84.140896964122 33.8888529983976)"
1013,-84.57169097507,33.8133549989212,"POINT(-84.57169097507 33.8133549989212)"
1014,-83.6516719452929,32.8348389970196,"POINT(-83.6516719452929 32.8348389970196)"
1015,-84.5406139744888,33.9533529989157,"POINT(-84.5406139744888 33.9533529989157)"
1016,-82.1000238308989,33.5160889904985,"POINT(-82.1000238308989 33.5160889904985)"
1017,-83.233400924699,33.0877549958908,"POINT(-83.233400924699 33.0877549958908)"
1018,-83.7107899489685,33.7932949975924,"POINT(-83.7107899489685 33.7932949975924)"
1019,-83.7836009499132,31.170187996638,"POINT(-83.7836009499132 31.170187996638)"
1020,-84.1319979638127,33.8470039983722,"POINT(-84.1319979638127 33.8470039983722)"
1021,-84.7886479791788,33.3764109990609,"POINT(-84.7886479791788 33.3764109990609)"
1022,-84.3334519694525,33.8626529986559,"POINT(-84.3334519694525 33.8626529986559)"
1023,-84.2901229682593,33.8030539985848,"POINT(-84.2901229682593 33.8030539985848)"
1024,-84.3280609692756,33.8196539986386,"POINT(-84.3280609692756 33.8196539986386)"
1025,-84.2785509678629,33.7056389985444,"POINT(-84.2785509678629 33.7056389985444)"
1026,-84.570623974783,33.3989919988401,"POINT(-84.570623974783 33.3989919988401)"
1027,-84.6803489773643,33.865932999039,"POINT(-84.6803489773643 33.865932999039)"
1028,-84.1657809647097,33.7392559983919,"POINT(-84.1657809647097 33.7392559983919)"
1029,-84.4106069711663,33.564703998684,"POINT(-84.4106069711663 33.564703998684)"
1030,-85.1850369858356,34.2598929994639,"POINT(-85.1850369858356 34.2598929994639)"
1031,-84.3440279698756,34.0338959987099,"POINT(-84.3440279698756 34.0338959987099)"
1032,-81.5712867489026,30.7562639786951,"POINT(-81.5712867489026 30.7562639786951)"
1033,-81.386874716739,31.1612499768683,"POINT(-81.386874716739 31.1612499768683)"
1034,-84.3686249704148,33.9374009987174,"POINT(-84.3686249704148 33.9374009987174)"
1035,-81.1037616626958,32.0507059749864,"POINT(-81.1037616626958 32.0507059749864)"
1036,-84.5183799739325,33.8718539988757,"POINT(-84.5183799739325 33.8718539988757)"
1037,-84.0063239598743,33.8584389981763,"POINT(-84.0063239598743 33.8584389981763)"
1038,-81.7792337845628,32.4451469855627,"POINT(-81.7792337845628 32.4451469855627)"
1039,-84.0440939613805,34.102122998315,"POINT(-84.0440939613805 34.102122998315)"
1040,-83.9781989572438,30.8364439970602,"POINT(-83.9781989572438 30.8364439970602)"
1041,-83.5100649378292,31.4634179958788,"POINT(-83.5100649378292 31.4634179958788)"
1042,-84.2215239664204,33.8517359985036,"POINT(-84.2215239664204 33.8517359985036)"
1043,-84.5433539742904,33.5784699988447,"POINT(-84.5433539742904 33.5784699988447)"
1044,-83.2831009257921,30.8466609945684,"POINT(-83.2831009257921 30.8466609945684)"
1045,-82.4100858600555,32.2153049907791,"POINT(-82.4100858600555 32.2153049907791)"
1046,-83.6380269444767,32.6087199968753,"POINT(-83.6380269444767 32.6087199968753)"
1047,-82.3549108531851,31.2138599889222,"POINT(-82.3549108531851 31.2138599889222)"
1048,-80.9752236337706,32.0034629724287,"POINT(-80.9752236337706 32.0034629724287)"
1049,-83.7208729496773,33.9964949977002,"POINT(-83.7208729496773 33.9964949977002)"
1050,-84.5189719741195,34.1007309989221,"POINT(-84.5189719741195 34.1007309989221)"
1051,-93.472546,41.6500890000005,"POINT(-93.472546 41.6500890000005)"
1052,-93.631586,42.0273350000005,"POINT(-93.631586 42.0273350000005)"
1053,-93.604283,41.7267880000005,"POINT(-93.604283 41.7267880000005)"
1054,-90.4936789999972,41.5500440000005,"POINT(-90.4936789999972 41.5500440000005)"
1055,-93.886057,42.0611270000005,"POINT(-93.886057 42.0611270000005)"
1056,-91.1157259999996,40.8081530000005,"POINT(-91.1157259999996 40.8081530000005)"
1057,-94.8663610000003,42.0695440000005,"POINT(-94.8663610000003 42.0695440000005)"
1058,-92.446402,42.5235200000005,"POINT(-92.446402 42.5235200000005)"
1059,-91.668529,41.9831000000005,"POINT(-91.668529 41.9831000000005)"
1060,-90.2073299999943,41.8468630000005,"POINT(-90.2073299999943 41.8468630000005)"
1061,-93.780933,41.6078700000005,"POINT(-93.780933 41.6078700000005)"
1062,-91.5867639999999,41.6882150000005,"POINT(-91.5867639999999 41.6882150000005)"
1063,-95.8623880000072,41.2536980000005,"POINT(-95.8623880000072 41.2536980000005)"
1064,-90.5907449999979,41.5429820000005,"POINT(-90.5907449999979 41.5429820000005)"
1065,-93.620866,41.5909390000005,"POINT(-93.620866 41.5909390000005)"
1066,-90.6868649999986,42.5043210000005,"POINT(-90.6868649999986 42.5043210000005)"
1067,-94.180271,42.5068030000005,"POINT(-94.180271 42.5068030000005)"
1068,-91.3390049999998,40.6285880000004,"POINT(-91.3390049999998 40.6285880000004)"
1069,-93.562987,41.3617560000005,"POINT(-93.562987 41.3617560000005)"
1070,-91.5249909999999,41.6558160000005,"POINT(-91.5249909999999 41.6558160000005)"
1071,-91.3943719999998,40.4025250000004,"POINT(-91.3943719999998 40.4025250000004)"
1072,-91.5929249999999,42.0376490000005,"POINT(-91.5929249999999 42.0376490000005)"
1073,-92.91458,42.0417420000005,"POINT(-92.91458 42.0417420000005)"
1074,-93.201916,43.1487470000006,"POINT(-93.201916 43.1487470000006)"
1075,-91.0560929999995,41.4240180000005,"POINT(-91.0560929999995 41.4240180000005)"
1076,-93.04686,41.6985910000005,"POINT(-93.04686 41.6985910000005)"
1077,-92.644546,41.2938560000005,"POINT(-92.644546 41.2938560000005)"
1078,-92.414817,41.0129170000005,"POINT(-92.414817 41.0129170000005)"
1079,-96.3957050000209,42.4979570000006,"POINT(-96.3957050000209 42.4979570000006)"
1080,-95.1472090000008,43.1453180000005,"POINT(-95.1472090000008 43.1453180000005)"
1081,-95.201968000001,42.6434930000005,"POINT(-95.201968000001 42.6434930000005)"
1082,-93.736121,41.6364210000005,"POINT(-93.736121 41.6364210000005)"
1083,-92.346161,42.4924360000005,"POINT(-92.346161 42.4924360000005)"
1084,-93.750359,41.5737390000005,"POINT(-93.750359 41.5737390000005)"
1085,-112.346042345783,43.1900684826129,"POINT(-112.346042345783 43.1900684826129)"
1086,-116.237670932107,43.6137420361922,"POINT(-116.237670932107 43.6137420361922)"
1087,-116.680412828156,43.6582426674433,"POINT(-116.680412828156 43.6582426674433)"
1088,-116.779912619999,47.6928502178733,"POINT(-116.779912619999 47.6928502178733)"
1089,-116.346386274793,43.6930962144624,"POINT(-116.346386274793 43.6930962144624)"
1090,-116.266151969448,43.6455640872842,"POINT(-116.266151969448 43.6455640872842)"
1091,-112.032513438585,43.4917754369971,"POINT(-112.032513438585 43.4917754369971)"
1092,-117.00103933509,46.4002504165548,"POINT(-117.00103933509 46.4002504165548)"
1093,-116.398984027809,43.6142322460241,"POINT(-116.398984027809 43.6142322460241)"
1094,-116.997195563192,46.7317504976985,"POINT(-116.997195563192 46.7317504976985)"
1095,-115.694492476669,43.1368142285403,"POINT(-115.694492476669 43.1368142285403)"
1096,-116.5635814137,43.5748104522186,"POINT(-116.5635814137 43.5748104522186)"
1097,-112.447272915408,42.8752144746171,"POINT(-112.447272915408 42.8752144746171)"
